clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,waiting for my favorite songs <SP> when they played i'd sing along <SP>,what do you need more is there something else you are searching for
EN-Alto-2__mixed_voice__speech__0000,EN-Alto-2,mixed_voice,speech,<SP> when i was young i'd listen to the radio <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__mixed_voice__speech__0003,EN-Alto-2,mixed_voice,speech,how i wondered where they'd gone <SP> but they're back again <SP> just like a long lost friend <SP> all the songs <SP> i loved so well <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__mixed_voice__speech__0006,EN-Alto-2,mixed_voice,speech,so fine <SP> when they get to the part <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-2__mixed_voice__speech__0010,EN-Alto-2,mixed_voice,speech,to tell you <SP> i'm sorry <SP> for breaking your heart <SP> but <SP> it don't matter <SP> it clearly <SP>,when the sun goes down and the band won't play i always
EN-Alto-2__mixed_voice__speech__0002,EN-Alto-2,mixed_voice,speech,everything <SP> they say that time's supposed to heal ya <SP> but i ain't done much healing <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-2__mixed_voice__speech__0011,EN-Alto-2,mixed_voice,speech,doesn't tear you apart anymore <SP>,remember us this way way
EN-Alto-2__mixed_voice__speech__0007,EN-Alto-2,mixed_voice,speech,i must've called <SP> a thousand times to tell you <SP> i'm sorry <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-2__mixed_voice__speech__0005,EN-Alto-2,mixed_voice,speech,between us <SP> and a million miles <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-2__mixed_voice__speech__0004,EN-Alto-2,mixed_voice,speech,when we were younger <SP> and free <SP> i've forgotten how it felt before <SP> the world fell at our feet <SP> there's <SP> such a difference,i'm too tired trying to fill that void or do you need more
EN-Alto-2__mixed_voice__speech__0008,EN-Alto-2,mixed_voice,speech,for everything that i've done <SP> but when i call you <SP> never seem to be home <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-2__mixed_voice__speech__0009,EN-Alto-2,mixed_voice,speech,hello from the outside <SP> at least i can say <SP> that i've tried <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,i was wondering if after all <SP> these years you'd like to meet <SP> to go over,what do you need more is there something else you are searching for
EN-Alto-2__mixed_voice__speech__0000,EN-Alto-2,mixed_voice,speech,<SP> hello <SP> it's me <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__mixed_voice__speech__0003,EN-Alto-2,mixed_voice,speech,hello <SP> can you hear me <SP> i'm in california <SP> dreaming about <SP> who we used to be <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__mixed_voice__speech__0006,EN-Alto-2,mixed_voice,speech,<SP> hello from the other side <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-2__mixed_voice__speech__0002,EN-Alto-2,mixed_voice,speech,what's going on <SP> in that beautiful mind <SP> i'm on your magical mystery ride <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-2__mixed_voice__speech__0007,EN-Alto-2,mixed_voice,speech,love your curves <SP> and all your edges <SP> all your perfect <SP> imperfections <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-2__mixed_voice__speech__0005,EN-Alto-2,mixed_voice,speech,you're crazy <SP> and i'm out of my mind <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-2__mixed_voice__speech__0004,EN-Alto-2,mixed_voice,speech,my head's under water <SP> but i'm breathing fine <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-2__mixed_voice__speech__0008,EN-Alto-2,mixed_voice,speech,give your all to me <SP> i'll give my all to you <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-2__mixed_voice__speech__0009,EN-Alto-2,mixed_voice,speech,you're my end <SP> and my beginning <SP> even when i lose <SP> i'm winning <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,got my head spinning <SP> no kidding <SP> i can't pin you down <SP>,what do you need more is there something else you are searching for
EN-Alto-2__mixed_voice__speech__0000,EN-Alto-2,mixed_voice,speech,<SP> what would i do <SP> without your smart mouth <SP> drawing me in <SP> and you kicking me out <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__mixed_voice__speech__0003,EN-Alto-2,mixed_voice,speech,and i'm so dizzy <SP> don't know what hit me <SP> but <SP> i'll be alright <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__mixed_voice__speech__0006,EN-Alto-2,mixed_voice,speech,<SP> cause all of me <SP> loves all of you <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-2__mixed_voice__speech__0002,EN-Alto-2,mixed_voice,speech,if you call your friends nobody's home <SP> you can run away <SP> but you,i'm falling in all the good times i find myself longing for change
EN-Alto-2__mixed_voice__speech__0007,EN-Alto-2,mixed_voice,speech,your heart gets colder <SP> yes i show you what real love can do <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-2__mixed_voice__speech__0005,EN-Alto-2,mixed_voice,speech,<SP> but if you wanna cry <SP> cry on my shoulder <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-2__mixed_voice__speech__0004,EN-Alto-2,mixed_voice,speech,then i'll show you there's a destiny <SP> the best things in life <SP> they are free <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,if you need someone you're feeling blue <SP> if you wait for love <SP> and you're alone <SP>,what do you need more is there something else you are searching for
EN-Alto-2__mixed_voice__speech__0000,EN-Alto-2,mixed_voice,speech,<SP> if the hero never comes to you <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__mixed_voice__speech__0003,EN-Alto-2,mixed_voice,speech,can't hide <SP> through a storm <SP> and through a lonely night <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__mixed_voice__speech__0006,EN-Alto-2,mixed_voice,speech,if you need someone <SP> who cares for you <SP> if you're feeling sad <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-2__mixed_voice__speech__0002,EN-Alto-2,mixed_voice,speech,in these waters <SP> but <SP> i can't bring myself to swim <SP> when i am drowning <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-2__mixed_voice__speech__0007,EN-Alto-2,mixed_voice,speech,what i chose to do <SP> so go easy on me <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-2__mixed_voice__speech__0005,EN-Alto-2,mixed_voice,speech,was still a child <SP> didn't get the chance to <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-2__mixed_voice__speech__0004,EN-Alto-2,mixed_voice,speech,<SP> go easy on me <SP> baby <SP> i,i'm too tired trying to fill that void or do you need more
EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,that i've been washing my hands <SP> in forever <SP> i know there is hope <SP>,what do you need more is there something else you are searching for
EN-Alto-2__mixed_voice__speech__0000,EN-Alto-2,mixed_voice,speech,<SP> there ain't no gold <SP> in this river <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__mixed_voice__speech__0003,EN-Alto-2,mixed_voice,speech,in this silence <SP> baby <SP> let me in <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__mixed_voice__speech__0006,EN-Alto-2,mixed_voice,speech,feel the world <SP> around me <SP> i had no time to choose <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-2__mixed_voice__speech__0010,EN-Alto-2,mixed_voice,speech,sometimes <SP> it lasts in love but sometimes it <SP> hurts instead,when the sun goes down and the band won't play i always
EN-Alto-2__mixed_voice__speech__0002,EN-Alto-2,mixed_voice,speech,married now i heard <SP> that your dreams,i'm falling in all the good times i find myself longing for change
EN-Alto-2__mixed_voice__speech__0011,EN-Alto-2,mixed_voice,speech,sometimes it lasts in love <SP> but sometimes it hurts <SP> instead <SP>,remember us this way way
EN-Alto-2__mixed_voice__speech__0007,EN-Alto-2,mixed_voice,speech,<SP> never mind <SP> i'll find someone like you,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-2__mixed_voice__speech__0005,EN-Alto-2,mixed_voice,speech,or hide <SP> from the light <SP> i hate to turn up out of the <SP> blue uninvited <SP> but <SP> i,and hard keeping is so hardcore i'm falling
EN-Alto-2__mixed_voice__speech__0004,EN-Alto-2,mixed_voice,speech,old friend why are <SP> you so shy ain't like <SP> you to hold back <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-2__mixed_voice__speech__0008,EN-Alto-2,mixed_voice,speech,i <SP> wish nothing but the <SP> best for you <SP> too <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-2__mixed_voice__speech__0009,EN-Alto-2,mixed_voice,speech,don't forget <SP> me i beg i'll remember you said,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,settled down that you found a girl <SP> and you are,what do you need more is there something else you are searching for
EN-Alto-2__mixed_voice__speech__0000,EN-Alto-2,mixed_voice,speech,<SP> i <SP> heard <SP> that you <SP> are,tell me something girl are you happy in this modern world
EN-Alto-2__mixed_voice__speech__0003,EN-Alto-2,mixed_voice,speech,came true <SP> guess she gave you <SP> things i <SP> didn't give to you <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__mixed_voice__speech__0006,EN-Alto-2,mixed_voice,speech,couldn't stay <SP> away i couldn't fight it <SP> i had hoped you'd see my face and that <SP> you'd <SP> be reminded <SP> that for <SP> me <SP> it isn't over <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-2__mixed_voice__speech__0002,EN-Alto-2,mixed_voice,speech,<SP> slow it down <SP> make it stop <SP> or else <SP> my heart is going to pop <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-2__mixed_voice__speech__0004,EN-Alto-2,mixed_voice,speech,i'm a fool <SP> out of love <SP> cause i just can't get enough <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,and love is a riddle <SP> i don't know where to go <SP> can't do it alone <SP> i've tried <SP> but i don't know why <SP>,what do you need more is there something else you are searching for
EN-Alto-2__mixed_voice__speech__0000,EN-Alto-2,mixed_voice,speech,<SP> i'm just a little bit caught in the middle <SP> life is a maze <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__mixed_voice__speech__0003,EN-Alto-2,mixed_voice,speech,cause its too much <SP> yeah its a lot <SP> to be something i'm not <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__mixed_voice__speech__0002,EN-Alto-2,mixed_voice,speech,is everything we were <SP> don't make us who we are <SP> so i'll dream <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-2__mixed_voice__speech__0005,EN-Alto-2,mixed_voice,speech,we will glow in the dark <SP> turning dust to gold <SP> and we'll dream it <SP> possible <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-2__mixed_voice__speech__0004,EN-Alto-2,mixed_voice,speech,<SP> when your dreams come alive <SP> you're unstoppable <SP> take a shot <SP> chase the sun <SP> find the beautiful <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,jumping out of my skin <SP> pull the chord <SP> yeah i believe it <SP> the past <SP>,what do you need more is there something else you are searching for
EN-Alto-2__mixed_voice__speech__0000,EN-Alto-2,mixed_voice,speech,<SP> i will run <SP> i will climb <SP> i will soar <SP> i'm undefeated <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__mixed_voice__speech__0003,EN-Alto-2,mixed_voice,speech,until i make it real <SP> and all i see is stars <SP> it's not until you fall that you fly <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__mixed_voice__speech__0002,EN-Alto-2,mixed_voice,speech,somebody to know <SP> somebody to have <SP> somebody to hold <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-2__mixed_voice__speech__0005,EN-Alto-2,mixed_voice,speech,and then you pulled the rug <SP> i was getting kinda used to being someone you loved <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-2__mixed_voice__speech__0004,EN-Alto-2,mixed_voice,speech,<SP> now the day bleeds <SP> into nightfall <SP> and you're not here <SP> to get me through it all <SP> i let my guard down <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,this all or nothing <SP> really got a way of driving me crazy <SP> i need somebody to heal <SP>,what do you need more is there something else you are searching for
