clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Alto-1__breathy__control__0011,EN-Alto-1,breathy,control,there's a mother full of memory,in the shadow of the shadow of the sun
EN-Alto-1__breathy__control__0000,EN-Alto-1,breathy,control,where the north wind meets the sea,i've seen the world down it all have my cake now
EN-Alto-1__breathy__technique__0010,EN-Alto-1,breathy,technique,where the north wind meets the sea,in the shadow shadow in the shadow shadow
EN-Alto-1__breathy__technique__0012,EN-Alto-1,breathy,technique,come my darling homeward bound when all is lost,and the song goes down and the band won't play
EN-Alto-1__breathy__technique__0006,EN-Alto-1,breathy,technique,yes she will sing to those who hear,i know you will i know you will i know that you will will you still love me
EN-Alto-1__breathy__technique__0005,EN-Alto-1,breathy,technique,but not too far or you'll be drowned,will you still love me when i got nothing but my aching soul
EN-Alto-1__breathy__technique__0007,EN-Alto-1,breathy,technique,and in her song all magic flows,when i'm no longer beautiful
EN-Alto-1__breathy__technique__0004,EN-Alto-1,breathy,technique,lay the answers and a path for you dive down deep into her sound,will you still love me when i'm no longer young and beautiful
EN-Alto-1__breathy__technique__0003,EN-Alto-1,breathy,technique,in her waters deep and true,the crazy days city lights the way you play with me like a child
EN-Alto-1__breathy__technique__0001,EN-Alto-1,breathy,technique,there's a river full of memory sleep my darling safe and sound,diamonds brilliant and bare now
EN-Alto-1__breathy__technique__0013,EN-Alto-1,breathy,technique,then all is found,and always remember us this way way yeah
EN-Alto-1__breathy__technique__0002,EN-Alto-1,breathy,technique,for in this river all is found,oh summer nights mid july when you and i were forever wild
EN-Alto-1__breathy__technique__0008,EN-Alto-1,breathy,technique,but can you brave what you most fear can you face,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-1__breathy__technique__0009,EN-Alto-1,breathy,technique,what the river knows,cry through the surface where they can't hurt us we're far from the shallow now
EN-Alto-1__breathy__technique__0011,EN-Alto-1,breathy,technique,there's a mother full of memory,in the shadow of the shadow of the sun
EN-Alto-1__breathy__technique__0000,EN-Alto-1,breathy,technique,where the north wind meets the sea,i've seen the world down it all have my cake now
EN-Alto-1__breathy__control__0005,EN-Alto-1,breathy,control,wandering in a haze soundtrack turned up all the way a smile to end the day,will you still love me when i got nothing but my aching soul
EN-Alto-1__breathy__control__0004,EN-Alto-1,breathy,control,away played this song for days,will you still love me when i'm no longer young and beautiful
EN-Alto-1__breathy__control__0003,EN-Alto-1,breathy,control,these memories rewind replay and i am far,the crazy days city lights the way you play with me like a child
EN-Alto-1__breathy__control__0001,EN-Alto-1,breathy,control,a turntable corner cafe as evening fades to gray,diamonds brilliant and bare now
EN-Alto-1__breathy__control__0002,EN-Alto-1,breathy,control,red brick alleyways winding like a maze,oh summer nights mid july when you and i were forever wild
EN-Alto-1__breathy__control__0000,EN-Alto-1,breathy,control,sunset fades away street lights start to blaze,i've seen the world down it all have my cake now
EN-Alto-1__breathy__technique__0005,EN-Alto-1,breathy,technique,wandering in a haze soundtrack turned up all the way a smile to end the day,will you still love me when i got nothing but my aching soul
EN-Alto-1__breathy__technique__0004,EN-Alto-1,breathy,technique,away played this song for days,will you still love me when i'm no longer young and beautiful
EN-Alto-1__breathy__technique__0003,EN-Alto-1,breathy,technique,these memories rewind replay and i am far,the crazy days city lights the way you play with me like a child
EN-Alto-1__breathy__technique__0001,EN-Alto-1,breathy,technique,a turntable corner cafe as evening fades to gray,diamonds brilliant and bare now
EN-Alto-1__breathy__technique__0002,EN-Alto-1,breathy,technique,red brick alleyways winding like a maze,oh summer nights mid july when you and i were forever wild
EN-Alto-1__breathy__technique__0000,EN-Alto-1,breathy,technique,sunset fades away street lights start to blaze,i've seen the world down it all have my cake now
EN-Alto-1__breathy__control__0006,EN-Alto-1,breathy,control,let it go let it go turn away and slam the door,i know you will i know you will i know that you will will you still love me
EN-Alto-1__breathy__control__0005,EN-Alto-1,breathy,control,let it go let it go can't hurt back any more,will you still love me when i got nothing but my aching soul
EN-Alto-1__breathy__control__0004,EN-Alto-1,breathy,control,don't let them know well now they know,will you still love me when i'm no longer young and beautiful
EN-Alto-1__breathy__control__0003,EN-Alto-1,breathy,control,don't let them see be the good girl you always have to be conceal don't feel,the crazy days city lights the way you play with me like a child
EN-Alto-1__breathy__control__0001,EN-Alto-1,breathy,control,a kingdom of isolation and it looks like i'm the queen the wind is howling like swirling storm inside,diamonds brilliant and bare now
EN-Alto-1__breathy__control__0002,EN-Alto-1,breathy,control,couldn't keep it in heaven knows i tried don't let them in,oh summer nights mid july when you and i were forever wild
EN-Alto-1__breathy__control__0000,EN-Alto-1,breathy,control,the snow glows white on mountain tonight not a footprint to be seen,i've seen the world down it all have my cake now
EN-Alto-1__breathy__technique__0006,EN-Alto-1,breathy,technique,let it go let it go turn away and slam the door,i know you will i know you will i know that you will will you still love me
EN-Alto-1__breathy__technique__0005,EN-Alto-1,breathy,technique,let it go let it go can't hurt back any more,will you still love me when i got nothing but my aching soul
EN-Alto-1__breathy__technique__0004,EN-Alto-1,breathy,technique,don't let them know well now they know,will you still love me when i'm no longer young and beautiful
EN-Alto-1__breathy__technique__0003,EN-Alto-1,breathy,technique,don't let them see be the good girl you always have to be conceal don't feel,the crazy days city lights the way you play with me like a child
EN-Alto-1__breathy__technique__0001,EN-Alto-1,breathy,technique,a kingdom of isolation and it looks like i'm the queen the wind is howling like swirling storm inside,diamonds brilliant and bare now
EN-Alto-1__breathy__technique__0002,EN-Alto-1,breathy,technique,couldn't keep it in heaven knows i tried don't let them in,oh summer nights mid july when you and i were forever wild
EN-Alto-1__breathy__technique__0000,EN-Alto-1,breathy,technique,the snow glows white on mountain tonight not a footprint to be seen,i've seen the world down it all have my cake now
EN-Alto-1__breathy__control__0003,EN-Alto-1,breathy,control,but if i know you i know what you'll do you'll love me at once the way you did once upon a dream,the crazy days city lights the way you play with me like a child
EN-Alto-1__breathy__control__0001,EN-Alto-1,breathy,control,i know you that look in your eyes is so familiar a gleam and i know,diamonds brilliant and bare now
EN-Alto-1__breathy__control__0002,EN-Alto-1,breathy,control,it's true that visions are seldom all they seem,oh summer nights mid july when you and i were forever wild
EN-Alto-1__breathy__control__0000,EN-Alto-1,breathy,control,i know you i walked with you once upon a dream,i've seen the world down it all have my cake now
EN-Alto-1__breathy__technique__0003,EN-Alto-1,breathy,technique,but if i know you i know what you'll do you'll love me at once the way you did once upon a dream,the crazy days city lights the way you play with me like a child
EN-Alto-1__breathy__technique__0001,EN-Alto-1,breathy,technique,i know you that look in your eyes is so familiar a gleam and i know,diamonds brilliant and bare now
EN-Alto-1__breathy__technique__0002,EN-Alto-1,breathy,technique,it's true that visions are seldom all they seem,oh summer nights mid july when you and i were forever wild
EN-Alto-1__breathy__technique__0000,EN-Alto-1,breathy,technique,i know you i walked with you once upon a dream,i've seen the world down it all have my cake now
EN-Alto-1__breathy__control__0010,EN-Alto-1,breathy,control,on her door only you can end this war no one knows how the story ends,in the shadow shadow in the shadow shadow
EN-Alto-1__breathy__control__0006,EN-Alto-1,breathy,control,riding with thousand men the battle cries filled all with dread but couldn't wake her sleepyhead,i know you will i know you will i know that you will will you still love me
EN-Alto-1__breathy__control__0005,EN-Alto-1,breathy,control,she's gonna marry a king one day the stranger he came back again,will you still love me when i got nothing but my aching soul
EN-Alto-1__breathy__control__0007,EN-Alto-1,breathy,control,the fighting lasted all day long but the castle,when i'm no longer beautiful
EN-Alto-1__breathy__control__0004,EN-Alto-1,breathy,control,the stranger came from a foreign land asking for the maiden's hand her father said no go away,will you still love me when i'm no longer young and beautiful
EN-Alto-1__breathy__control__0003,EN-Alto-1,breathy,control,any noise that would raise the dead couldn't wake her sleepyhead,the crazy days city lights the way you play with me like a child
EN-Alto-1__breathy__control__0001,EN-Alto-1,breathy,control,the ancient stories do recall she was the fairest of them all,diamonds brilliant and bare now
EN-Alto-1__breathy__control__0002,EN-Alto-1,breathy,control,in a castle made of stone every night she slept alone,oh summer nights mid july when you and i were forever wild
EN-Alto-1__breathy__control__0008,EN-Alto-1,breathy,control,walls were thick and strong the stranger cried let her decide,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-1__breathy__control__0009,EN-Alto-1,breathy,control,where her true affections lie so the king knocked,cry through the surface where they can't hurt us we're far from the shallow now
EN-Alto-1__breathy__control__0011,EN-Alto-1,breathy,control,did she ever wake again will she ever wake again,in the shadow of the shadow of the sun
EN-Alto-1__breathy__control__0000,EN-Alto-1,breathy,control,in the year of our lord there once lived a girl of a royal line,i've seen the world down it all have my cake now
EN-Alto-1__breathy__technique__0010,EN-Alto-1,breathy,technique,on her door only you can end this war no one knows how the story ends,in the shadow shadow in the shadow shadow
EN-Alto-1__breathy__technique__0006,EN-Alto-1,breathy,technique,riding with thousand men the battle cries filled all with dread but couldn't wake her sleepyhead,i know you will i know you will i know that you will will you still love me
