corpus_stem,singer,style,song,group,utt_id,MFA Only,SOFA,gain_sofa_vs_mfa_ms
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Control_Group_0003,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Control_Group,0003,26.075757575757617,26.50676470588234,-0.4310071301247227
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Control_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Control_Group,0004,,48.69000000000004,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Control_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Control_Group,0005,,35.1551515151515,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Control_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Control_Group,0006,,78.02028571428572,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Control_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Control_Group,0007,,191.72375000000002,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Falsetto_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Falsetto_Group,0000,,70.64833333333335,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Falsetto_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Falsetto_Group,0001,,61.3202777777777,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Falsetto_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Falsetto_Group,0002,,60.21666666666669,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Falsetto_Group_0003,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Falsetto_Group,0003,,51.65935483870967,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Falsetto_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Falsetto_Group,0004,,64.75833333333335,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Falsetto_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Falsetto_Group,0005,,36.99642857142856,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Falsetto_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Falsetto_Group,0006,,72.93109374999997,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Falsetto_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Falsetto_Group,0007,,128.07666666666677,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Mixed_Voice_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Mixed_Voice_Group,0000,,35.57640000000003,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Mixed_Voice_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Mixed_Voice_Group,0001,,46.10725000000009,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Mixed_Voice_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Mixed_Voice_Group,0002,,48.05625000000004,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Mixed_Voice_Group_0003,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Mixed_Voice_Group,0003,,54.13617647058817,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Mixed_Voice_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Mixed_Voice_Group,0004,,40.82999999999999,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Mixed_Voice_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Mixed_Voice_Group,0005,,37.516290322580645,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Mixed_Voice_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Mixed_Voice_Group,0006,,77.54586206896556,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Mixed_Voice_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Mixed_Voice_Group,0007,,100.59687499999998,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Paired_Speech_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Paired_Speech_Group,0000,,43.181578947368415,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Paired_Speech_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Paired_Speech_Group,0001,,34.61342105263158,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Paired_Speech_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Paired_Speech_Group,0002,,31.64431034482766,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Paired_Speech_Group_0003,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Paired_Speech_Group,0003,,23.481447368421026,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Paired_Speech_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Paired_Speech_Group,0004,,30.39374999999999,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Paired_Speech_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Paired_Speech_Group,0005,,21.044999999999998,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Paired_Speech_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Paired_Speech_Group,0006,,25.15093750000007,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Paired_Speech_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Paired_Speech_Group,0007,,35.28562500000001,
EN-Tenor-1_Pharyngeal_All I Ask_Paired_Speech_Group_0001,EN-Tenor-1,Pharyngeal,All I Ask,Paired_Speech_Group,0001,24.296296296296305,,
EN-Tenor-1_Pharyngeal_Always Remember Us This Way_Paired_Speech_Group_0002,EN-Tenor-1,Pharyngeal,Always Remember Us This Way,Paired_Speech_Group,0002,14.897435897435871,,
EN-Tenor-1_Pharyngeal_Always Remember Us This Way_Paired_Speech_Group_0013,EN-Tenor-1,Pharyngeal,Always Remember Us This Way,Paired_Speech_Group,0013,,45.540714285714294,
EN-Tenor-1_Pharyngeal_Always Remember Us This Way_Pharyngeal_Group_0008,EN-Tenor-1,Pharyngeal,Always Remember Us This Way,Pharyngeal_Group,0008,235.4444444444444,,
EN-Tenor-1_Pharyngeal_Enchanted_Control_Group_0005,EN-Tenor-1,Pharyngeal,Enchanted,Control_Group,0005,57.63793103448276,,
EN-Tenor-1_Pharyngeal_I Knew You Were Trouble_Control_Group_0004,EN-Tenor-1,Pharyngeal,I Knew You Were Trouble,Control_Group,0004,32.34523809523806,,
EN-Tenor-1_Pharyngeal_I Knew You Were Trouble_Paired_Speech_Group_0005,EN-Tenor-1,Pharyngeal,I Knew You Were Trouble,Paired_Speech_Group,0005,13.181818181818194,,
EN-Tenor-1_Pharyngeal_Long Live_Paired_Speech_Group_0006,EN-Tenor-1,Pharyngeal,Long Live,Paired_Speech_Group,0006,17.734042553191543,,
EN-Tenor-1_Pharyngeal_Long Live_Paired_Speech_Group_0011,EN-Tenor-1,Pharyngeal,Long Live,Paired_Speech_Group,0011,16.77419354838709,,
EN-Tenor-1_Pharyngeal_Million Reasons_Paired_Speech_Group_0002,EN-Tenor-1,Pharyngeal,Million Reasons,Paired_Speech_Group,0002,12.874999999999918,,
EN-Tenor-1_Pharyngeal_Rolling in the Deep_Pharyngeal_Group_0002,EN-Tenor-1,Pharyngeal,Rolling in the Deep,Pharyngeal_Group,0002,25.965116279069782,,
EN-Tenor-1_Pharyngeal_Shallow_Paired_Speech_Group_0001,EN-Tenor-1,Pharyngeal,Shallow,Paired_Speech_Group,0001,20.62903225806453,,
EN-Tenor-1_Pharyngeal_Someone Like You_Control_Group_0007,EN-Tenor-1,Pharyngeal,Someone Like You,Control_Group,0007,55.92857142857137,,
EN-Tenor-1_Pharyngeal_What Was I Made For∩╝ƒ_Paired_Speech_Group_0000,EN-Tenor-1,Pharyngeal,What Was I Made For∩╝ƒ,Paired_Speech_Group,0000,20.47619047619049,,
EN-Tenor-1_Pharyngeal_What Was I Made For∩╝ƒ_Paired_Speech_Group_0003,EN-Tenor-1,Pharyngeal,What Was I Made For∩╝ƒ,Paired_Speech_Group,0003,24.16666666666667,,
EN-Tenor-1_Pharyngeal_What Was I Made For∩╝ƒ_Pharyngeal_Group_0005,EN-Tenor-1,Pharyngeal,What Was I Made For∩╝ƒ,Pharyngeal_Group,0005,578.3,,
EN-Tenor-1_Pharyngeal_You Belong With Me_Control_Group_0001,EN-Tenor-1,Pharyngeal,You Belong With Me,Control_Group,0001,,39.53173913043478,
EN-Tenor-1_Pharyngeal_You Belong With Me_Control_Group_0002,EN-Tenor-1,Pharyngeal,You Belong With Me,Control_Group,0002,,46.09534883720933,
EN-Tenor-1_Pharyngeal_You Belong With Me_Control_Group_0005,EN-Tenor-1,Pharyngeal,You Belong With Me,Control_Group,0005,,27.24300336700339,
EN-Tenor-1_Pharyngeal_You Belong With Me_Control_Group_0006,EN-Tenor-1,Pharyngeal,You Belong With Me,Control_Group,0006,,42.06448275862072,
EN-Tenor-1_Pharyngeal_You Belong With Me_Control_Group_0007,EN-Tenor-1,Pharyngeal,You Belong With Me,Control_Group,0007,,31.708461538461542,
EN-Tenor-1_Pharyngeal_You Belong With Me_Control_Group_0008,EN-Tenor-1,Pharyngeal,You Belong With Me,Control_Group,0008,,42.87424242424235,
EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0000,EN-Tenor-1,Pharyngeal,You Belong With Me,Paired_Speech_Group,0000,,21.201666666666643,
EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0001,EN-Tenor-1,Pharyngeal,You Belong With Me,Paired_Speech_Group,0001,,26.749791666666678,
EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0003,EN-Tenor-1,Pharyngeal,You Belong With Me,Paired_Speech_Group,0003,,22.920833333333334,
EN-Tenor-1_Pharyngeal_You Belong With Me_Paired_Speech_Group_0013,EN-Tenor-1,Pharyngeal,You Belong With Me,Paired_Speech_Group,0013,,20.635000000000034,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0000,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0000,,25.1358,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0001,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0001,,44.966136363636416,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0002,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0002,,26.36690000000005,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0003,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0003,,17.103200000000026,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0004,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0004,,38.264102564102565,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0005,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0005,,33.16543859649126,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0006,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0006,,51.91250000000003,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0007,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0007,,39.02624999999996,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0008,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0008,,86.26045454545451,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0009,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0009,,44.44075000000007,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0010,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0010,,37.036779661016915,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0011,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0011,,26.21336363636361,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0012,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0012,,33.76813953488364,
EN-Tenor-1_Pharyngeal_You Belong With Me_Pharyngeal_Group_0013,EN-Tenor-1,Pharyngeal,You Belong With Me,Pharyngeal_Group,0013,,64.39750000000001,
EN-Tenor-1_Vibrato_All I Ask_Vibrato_Group_0007,EN-Tenor-1,Vibrato,All I Ask,Vibrato_Group,0007,346.07142857142856,,
EN-Tenor-1_Vibrato_Always Remember Us This Way_Control_Group_0013,EN-Tenor-1,Vibrato,Always Remember Us This Way,Control_Group,0013,,90.59423076923082,
EN-Tenor-1_Vibrato_Always Remember Us This Way_Paired_Speech_Group_0000,EN-Tenor-1,Vibrato,Always Remember Us This Way,Paired_Speech_Group,0000,27.470588235294088,,
EN-Tenor-1_Vibrato_I Knew You Were Trouble_Vibrato_Group_0006,EN-Tenor-1,Vibrato,I Knew You Were Trouble,Vibrato_Group,0006,57.074074074074026,,
EN-Tenor-1_Vibrato_Long Live_Paired_Speech_Group_0007,EN-Tenor-1,Vibrato,Long Live,Paired_Speech_Group,0007,11.593220338983086,,
EN-Tenor-1_Vibrato_Long Live_Paired_Speech_Group_0010,EN-Tenor-1,Vibrato,Long Live,Paired_Speech_Group,0010,19.585106382978704,,
EN-Tenor-1_Vibrato_Shallow_Vibrato_Group_0001,EN-Tenor-1,Vibrato,Shallow,Vibrato_Group,0001,67.92647058823533,,
EN-Tenor-1_Vibrato_Someone Like You_Control_Group_0006,EN-Tenor-1,Vibrato,Someone Like You,Control_Group,0006,32.47368421052632,,
EN-Tenor-1_Vibrato_Stay_Paired_Speech_Group_0004,EN-Tenor-1,Vibrato,Stay,Paired_Speech_Group,0004,15.232142857142865,,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0000,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0000,,24.686489361702115,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0001,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0001,,37.98260869565216,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0002,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0002,,35.235543478260844,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0003,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0003,,18.110624999999988,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0004,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0004,,27.27857142857142,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0005,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0005,,27.918888888888894,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0006,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0006,,50.0871153846153,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0007,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0007,,32.34999999999997,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0008,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0008,,74.74822580645157,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0009,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0009,,24.609285714285694,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0010,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0010,,36.78953703703708,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0011,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0011,,32.86180878084183,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0012,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0012,,47.26039473684213,
EN-Tenor-1_Vibrato_You Belong With Me_Control_Group_0013,EN-Tenor-1,Vibrato,You Belong With Me,Control_Group,0013,,38.156666666666666,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0000,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0000,,18.49887755102037,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0001,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0001,,26.278333333333357,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0002,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0002,,22.844074074074097,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0003,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0003,,28.86586956521738,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0004,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0004,,18.59630434782602,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0005,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0005,,22.848770491803254,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0006,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0006,,17.947727272727274,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0007,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0007,,30.939090909090854,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0008,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0008,,20.03290697674416,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0009,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0009,,18.49357142857145,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0010,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0010,,21.648145161290298,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0011,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0011,,21.09450431034479,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0012,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0012,,22.981829268292667,
EN-Tenor-1_Vibrato_You Belong With Me_Paired_Speech_Group_0013,EN-Tenor-1,Vibrato,You Belong With Me,Paired_Speech_Group,0013,,26.031538461538496,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0000,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0000,,40.44358695652173,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0001,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0001,,50.44108695652176,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0002,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0002,,40.45458333333341,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0003,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0003,,18.778913043478244,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0004,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0004,,50.881842105263225,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0005,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0005,,36.786909090909106,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0006,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0006,,40.102884615384596,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0007,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0007,,44.91500000000015,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0008,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0008,,72.70516129032256,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0009,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0009,,34.826363636363624,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0010,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0010,,43.958018867924515,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0011,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0011,19.703124999999936,28.90594827586208,-9.202823275862144
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0012,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0012,,60.49222222222232,
EN-Tenor-1_Vibrato_You Belong With Me_Vibrato_Group_0013,EN-Tenor-1,Vibrato,You Belong With Me,Vibrato_Group,0013,,25.611363636363762,
